,user_id,artist,popularity,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo
108,yojam4kpfre3ozvia2n73cduw,J. Cole,68,0.586,0.723,0.512,0.0002,-8.819,0.0668,75.857
109,yojam4kpfre3ozvia2n73cduw,J. Cole,81,0.837,0.149,0.364,0.0,-11.713,0.276,123.984
110,yojam4kpfre3ozvia2n73cduw,J. Cole,70,0.823,0.21,0.783,0.0,-6.274,0.154,141.882
111,yojam4kpfre3ozvia2n73cduw,Bryson Tiller,63,0.498,0.321,0.705,0.000441,-8.088,0.392,156.519
112,yojam4kpfre3ozvia2n73cduw,Bryson Tiller,77,0.765,0.223,0.356,0.0,-5.556,0.195,96.991
113,yojam4kpfre3ozvia2n73cduw,Summer Walker,75,0.726,0.603,0.408,0.0,-6.606,0.0614,115.918
114,yojam4kpfre3ozvia2n73cduw,H.E.R.,73,0.45,0.649,0.352,3.8e-06,-11.733,0.267,102.679
115,yojam4kpfre3ozvia2n73cduw,DJ Khaled,74,0.671,0.0329,0.672,0.0,-3.094,0.0688,97.979
116,yojam4kpfre3ozvia2n73cduw,BROCKHAMPTON,78,0.453,0.449,0.538,0.0,-8.212,0.0638,122.973
117,yojam4kpfre3ozvia2n73cduw,BROCKHAMPTON,72,0.595,0.462,0.657,0.000597,-6.498,0.183,156.093
118,yojam4kpfre3ozvia2n73cduw,BROCKHAMPTON,75,0.784,0.0818,0.539,0.0,-8.938,0.274,149.059
119,yojam4kpfre3ozvia2n73cduw,BROCKHAMPTON,70,0.782,0.0391,0.497,0.0,-5.415,0.286,77.488
120,yojam4kpfre3ozvia2n73cduw,BROCKHAMPTON,68,0.945,0.591,0.702,0.000538,-5.016,0.12,119.887
121,yojam4kpfre3ozvia2n73cduw,Jhené Aiko,61,0.471,0.81,0.411,0.0,-9.5,0.295,89.484
122,yojam4kpfre3ozvia2n73cduw,Jhené Aiko,74,0.741,0.316,0.61,0.0,-7.34,0.0511,125.99
123,yojam4kpfre3ozvia2n73cduw,2 Chainz,73,0.822,0.0312,0.502,0.000887,-7.38,0.148,73.003
124,yojam4kpfre3ozvia2n73cduw,Drake,0,0.738,0.626,0.491,0.0,-9.726,0.413,94.378
125,yojam4kpfre3ozvia2n73cduw,Jhené Aiko,69,0.539,0.253,0.414,1.3e-06,-9.156,0.0601,94.895
126,yojam4kpfre3ozvia2n73cduw,Kendrick Lamar,65,0.566,0.00102,0.724,0.0,-4.574,0.323,81.774
127,yojam4kpfre3ozvia2n73cduw,Kendrick Lamar,80,0.698,0.0605,0.633,0.000194,-4.946,0.0597,96.924
128,yojam4kpfre3ozvia2n73cduw,Jay Rock,0,0.782,0.0355,0.633,0.0,-4.644,0.341,150.055
129,yojam4kpfre3ozvia2n73cduw,Kendrick Lamar,78,0.638,0.00454,0.523,0.0,-6.664,0.357,139.913
130,yojam4kpfre3ozvia2n73cduw,Kendrick Lamar,76,0.716,0.0703,0.531,0.0,-7.355,0.122,71.994
131,yojam4kpfre3ozvia2n73cduw,J Balvin,85,0.503,0.0751,0.548,0.000234,-7.564,0.164,94.036
132,yojam4kpfre3ozvia2n73cduw,Justin Bieber,82,0.595,0.127,0.543,0.0,-8.149,0.038,99.928
133,yojam4kpfre3ozvia2n73cduw,WATTS,74,0.548,0.273,0.35,0.0041,-12.52,0.0579,167.682
134,yojam4kpfre3ozvia2n73cduw,Khalid,65,0.574,0.634,0.37,9.4e-05,-10.803,0.0841,83.162
135,yojam4kpfre3ozvia2n73cduw,Khalid,72,0.442,0.0984,0.585,0.391,-10.332,0.0964,97.565
136,yojam4kpfre3ozvia2n73cduw,Doja Cat,92,0.749,0.208,0.463,0.0371,-8.433,0.0828,90.028
137,yojam4kpfre3ozvia2n73cduw,Omar Apollo,65,0.571,0.3,0.443,6.95e-06,-6.76,0.0451,143.923
138,yojam4kpfre3ozvia2n73cduw,Drake,72,0.582,0.0312,0.677,6.6e-06,-7.081,0.172,193.818
139,yojam4kpfre3ozvia2n73cduw,Kehlani,70,0.574,0.419,0.791,0.0,-3.752,0.11,119.537
140,yojam4kpfre3ozvia2n73cduw,Various Artists,0,0.703,0.565,0.573,3.13e-06,-9.032,0.0724,147.038
141,yojam4kpfre3ozvia2n73cduw,Foggieraw,26,0.702,0.00595,0.466,0.00601,-12.693,0.0378,107.03
142,yojam4kpfre3ozvia2n73cduw,Foggieraw,18,0.468,0.338,0.403,0.0,-12.845,0.548,80.811
143,yojam4kpfre3ozvia2n73cduw,Foggieraw,27,0.7,0.556,0.37,4.49e-05,-12.308,0.184,105.012
144,yojam4kpfre3ozvia2n73cduw,Foggieraw,31,0.826,0.102,0.575,4.42e-05,-7.54,0.229,100.03
145,yojam4kpfre3ozvia2n73cduw,Foggieraw,16,0.429,0.124,0.488,0.0214,-9.373,0.141,73.894
146,yojam4kpfre3ozvia2n73cduw,Xavier Omär,0,0.828,0.632,0.519,0.0,-9.117,0.0536,111.015
147,yojam4kpfre3ozvia2n73cduw,Sango,48,0.377,0.0858,0.334,0.00182,-10.833,0.0757,80.521
148,yojam4kpfre3ozvia2n73cduw,Sango,0,0.626,0.631,0.471,0.00381,-9.976,0.0699,145.019
149,yojam4kpfre3ozvia2n73cduw,Sango,46,0.862,0.665,0.342,8.19e-05,-10.095,0.0551,129.992
150,yojam4kpfre3ozvia2n73cduw,Xavier Omär,0,0.744,0.224,0.472,0.000215,-9.773,0.111,104.058
151,yojam4kpfre3ozvia2n73cduw,Rae Sremmurd,0,0.691,0.104,0.736,0.0,-4.993,0.0321,140.034
152,yojam4kpfre3ozvia2n73cduw,Swae Lee,4,0.849,0.185,0.699,0.00118,-5.193,0.0574,100.989
153,yojam4kpfre3ozvia2n73cduw,BURNS,53,0.714,0.346,0.832,0.0,-4.994,0.139,100.046
154,yojam4kpfre3ozvia2n73cduw,Slim Jxmmi,0,0.98,0.0055,0.713,0.0,-4.98,0.0468,125.03
155,yojam4kpfre3ozvia2n73cduw,Rae Sremmurd,0,0.712,0.0149,0.829,0.0,-4.707,0.141,173.953
156,yojam4kpfre3ozvia2n73cduw,Joji,67,0.484,0.695,0.632,0.0243,-6.917,0.0976,126.384
157,yojam4kpfre3ozvia2n73cduw,Joji,68,0.552,0.387,0.638,0.00014,-7.474,0.11,167.834
158,yojam4kpfre3ozvia2n73cduw,Joji,69,0.48,0.804,0.373,0.067,-9.297,0.0278,114.078
159,yojam4kpfre3ozvia2n73cduw,Joji,67,0.738,0.183,0.533,0.000252,-7.617,0.0492,132.008
160,yojam4kpfre3ozvia2n73cduw,Joji,67,0.781,0.0399,0.613,0.00713,-5.582,0.0524,80.53
161,yojam4kpfre3ozvia2n73cduw,XXXTENTACION,57,0.708,0.772,0.235,0.00238,-16.156,0.318,139.998
162,yojam4kpfre3ozvia2n73cduw,XXXTENTACION,0,0.448,0.47,0.541,0.0,-11.34,0.397,81.92
163,yojam4kpfre3ozvia2n73cduw,XXXTENTACION,86,0.872,0.469,0.391,4.13e-06,-9.144,0.242,134.021
164,yojam4kpfre3ozvia2n73cduw,XXXTENTACION,0,0.421,0.102,0.154,0.00692,-12.405,0.0319,99.886
165,yojam4kpfre3ozvia2n73cduw,XXXTENTACION,60,0.8,0.334,0.526,0.00174,-5.153,0.0716,129.874
166,yojam4kpfre3ozvia2n73cduw,Andy Mineo,41,0.926,0.313,0.661,0.0,-5.688,0.121,129.969
167,yojam4kpfre3ozvia2n73cduw,Andy Mineo,29,0.798,0.00262,0.804,0.0,-5.506,0.107,92.967
168,yojam4kpfre3ozvia2n73cduw,Andy Mineo,30,0.615,0.41,0.684,0.0,-7.205,0.369,136.945
169,yojam4kpfre3ozvia2n73cduw,Andy Mineo,35,0.526,0.324,0.84,0.0,-6.236,0.49,160.196
170,yojam4kpfre3ozvia2n73cduw,Andy Mineo,0,0.89,0.0271,0.454,3.58e-06,-8.777,0.26,140.041
171,yojam4kpfre3ozvia2n73cduw,1K Phew,0,0.853,0.226,0.534,0.00603,-10.562,0.0661,139.941
172,yojam4kpfre3ozvia2n73cduw,KB,0,0.691,0.00795,0.795,0.0,-4.082,0.0972,137.994
173,yojam4kpfre3ozvia2n73cduw,GAWVI,0,0.681,0.321,0.599,0.0,-6.221,0.065,159.924
174,yojam4kpfre3ozvia2n73cduw,Andy Mineo,0,0.541,0.569,0.497,0.0,-7.575,0.12,125.141
175,yojam4kpfre3ozvia2n73cduw,Andy Mineo,0,0.89,0.0271,0.454,3.58e-06,-8.777,0.26,140.041
176,yojam4kpfre3ozvia2n73cduw,Lecrae,0,0.813,0.0125,0.683,0.0,-8.518,0.24,127.993
177,yojam4kpfre3ozvia2n73cduw,Andy Mineo,0,0.732,0.0216,0.905,0.0,-3.9,0.18,140.022
178,yojam4kpfre3ozvia2n73cduw,Lecrae,0,0.879,0.0267,0.584,0.0,-6.696,0.177,139.976
179,yojam4kpfre3ozvia2n73cduw,Andy Mineo,0,0.762,0.0074,0.533,0.00173,-9.154,0.0677,114.971
180,yojam4kpfre3ozvia2n73cduw,Andy Mineo,70,0.889,0.0274,0.453,4.75e-06,-8.782,0.261,140.025
181,yojam4kpfre3ozvia2n73cduw,Lecrae,60,0.736,0.126,0.681,0.0,-5.856,0.101,135.118
182,yojam4kpfre3ozvia2n73cduw,Lecrae,57,0.722,0.199,0.668,0.0,-11.16,0.222,178.069
183,yojam4kpfre3ozvia2n73cduw,Lecrae,59,0.667,0.00254,0.761,0.000793,-9.049,0.153,176.903
184,yojam4kpfre3ozvia2n73cduw,for KING & COUNTRY,60,0.428,0.0132,0.599,0.0,-5.508,0.0586,119.993
185,yojam4kpfre3ozvia2n73cduw,WHATUPRG,47,0.94,0.0152,0.435,1.36e-05,-8.186,0.257,134.029
186,yojam4kpfre3ozvia2n73cduw,WHATUPRG,36,0.544,0.0073,0.74,0.0,-6.37,0.102,135.321
187,yojam4kpfre3ozvia2n73cduw,WHATUPRG,0,0.888,0.0131,0.675,0.00176,-6.483,0.0521,130.045
188,yojam4kpfre3ozvia2n73cduw,1K Phew,42,0.704,0.0284,0.68,0.0,-6.855,0.205,162.029
189,yojam4kpfre3ozvia2n73cduw,Jay-Way,36,0.757,0.129,0.545,0.0,-6.999,0.0979,139.928
190,yojam4kpfre3ozvia2n73cduw,KB,59,0.674,0.187,0.771,0.0,-4.364,0.142,150.896
191,yojam4kpfre3ozvia2n73cduw,KB,57,0.676,0.0152,0.815,4.41e-06,-3.427,0.278,162.054
192,yojam4kpfre3ozvia2n73cduw,KB,51,0.753,0.266,0.654,0.0,-6.989,0.0643,129.92
193,yojam4kpfre3ozvia2n73cduw,KB,55,0.632,0.0941,0.756,0.0,-3.877,0.05,157.999
194,yojam4kpfre3ozvia2n73cduw,KB,49,0.687,0.256,0.7,0.0,-5.691,0.305,129.908
195,yojam4kpfre3ozvia2n73cduw,NF,76,0.793,0.371,0.65,0.0,-3.944,0.397,128.111
196,yojam4kpfre3ozvia2n73cduw,NF,73,0.788,0.599,0.933,0.0,-2.664,0.298,139.016
197,yojam4kpfre3ozvia2n73cduw,NF,78,0.775,0.489,0.757,0.0,-4.607,0.228,140.044
198,yojam4kpfre3ozvia2n73cduw,NF,72,0.528,0.645,0.854,0.0,-3.94,0.532,179.835
199,yojam4kpfre3ozvia2n73cduw,NF,72,0.625,0.0413,0.715,0.0,-4.539,0.0942,84.794
200,yojam4kpfre3ozvia2n73cduw,nobigdyl.,53,0.892,0.0381,0.471,0.0,-9.553,0.122,91.988
201,yojam4kpfre3ozvia2n73cduw,nobigdyl.,50,0.909,0.0207,0.625,0.0,-4.398,0.0648,87.555
202,yojam4kpfre3ozvia2n73cduw,nobigdyl.,43,0.909,0.0776,0.592,0.0,-6.223,0.167,121.067
203,yojam4kpfre3ozvia2n73cduw,nobigdyl.,45,0.895,0.044,0.729,0.0,-6.875,0.203,132.957
204,yojam4kpfre3ozvia2n73cduw,nobigdyl.,20,0.808,0.0382,0.618,0.0,-5.344,0.24,138.525
205,yojam4kpfre3ozvia2n73cduw,Lecrae,41,0.884,0.00526,0.599,0.0,-5.651,0.305,105.136
206,yojam4kpfre3ozvia2n73cduw,Andy Mineo,38,0.619,0.248,0.833,0.0,-7.481,0.375,83.245
207,yojam4kpfre3ozvia2n73cduw,Andy Mineo,49,0.848,0.00558,0.575,0.000485,-8.394,0.113,96.016
208,yojam4kpfre3ozvia2n73cduw,Wande,51,0.891,0.088,0.694,0.0,-4.135,0.237,136.98
209,yojam4kpfre3ozvia2n73cduw,Hulvey,49,0.684,0.573,0.633,0.0,-7.118,0.313,159.934
210,yojam4kpfre3ozvia2n73cduw,Andy Mineo,49,0.746,0.0468,0.799,1.46e-06,-7.337,0.201,149.913
211,yojam4kpfre3ozvia2n73cduw,1K Phew,32,0.704,0.115,0.478,0.0,-9.444,0.119,150.015
212,yojam4kpfre3ozvia2n73cduw,GAWVI,41,0.756,0.0648,0.758,0.0,-5.317,0.149,90.044
213,yojam4kpfre3ozvia2n73cduw,Wande,51,0.891,0.088,0.694,0.0,-4.135,0.237,136.98
214,yojam4kpfre3ozvia2n73cduw,Andy Mineo,38,0.619,0.248,0.833,0.0,-7.481,0.375,83.245
215,yojam4kpfre3ozvia2n73cduw,Hulvey,49,0.684,0.573,0.633,0.0,-7.118,0.313,159.934
216,yojam4kpfre3ozvia2n73cduw,Lecrae,53,0.641,0.00867,0.814,0.0,-3.986,0.042,159.962
217,yojam4kpfre3ozvia2n73cduw,Wande,51,0.891,0.088,0.694,0.0,-4.135,0.237,136.98
218,yojam4kpfre3ozvia2n73cduw,1K Phew,32,0.704,0.115,0.478,0.0,-9.444,0.119,150.015
219,yojam4kpfre3ozvia2n73cduw,Hulvey,53,0.644,0.102,0.615,0.0,-5.455,0.105,147.955
220,yojam4kpfre3ozvia2n73cduw,nobigdyl.,30,0.759,0.0486,0.803,0.0,-6.861,0.534,84.046
221,yojam4kpfre3ozvia2n73cduw,Mogli the Iceburg,15,0.654,0.102,0.705,7.18e-05,-4.318,0.186,174.047
222,yojam4kpfre3ozvia2n73cduw,nobigdyl.,0,0.519,0.077,0.62,0.0,-9.159,0.282,94.057
223,yojam4kpfre3ozvia2n73cduw,WHATUPRG,0,0.853,0.142,0.673,0.0,-8.174,0.219,130.977
