,user_id,artist,popularity,acousticness,danceability,energy,instrumentalness,loudness,speechiness,tempo
180,yojam4kpfre3ozvia2n73cduw,Ariana Grande,85,0.597,0.223,0.45,0.0,-6.658,0.0418,178.765
181,yojam4kpfre3ozvia2n73cduw,Joji,71,0.482,0.696,0.631,0.0242,-6.917,0.0986,126.576
182,yojam4kpfre3ozvia2n73cduw,Rex Orange County,79,0.384,0.646,0.765,0.00352,-4.463,0.0579,129.903
183,yojam4kpfre3ozvia2n73cduw,Bruno Major,53,0.567,0.831,0.196,3.63e-05,-12.008,0.162,121.316
184,yojam4kpfre3ozvia2n73cduw,Jeremy Passion,65,0.546,0.868,0.221,0.0,-8.915,0.063,128.144
185,yojam4kpfre3ozvia2n73cduw,Kuwada,67,0.777,0.764,0.635,2.25e-06,-6.323,0.0392,138.04
186,yojam4kpfre3ozvia2n73cduw,Thomas Rhett,42,0.521,0.0305,0.744,2.83e-06,-5.751,0.0453,171.928
187,yojam4kpfre3ozvia2n73cduw,Jeremy Zucker,80,0.795,0.607,0.178,0.0,-11.991,0.0574,93.982
188,yojam4kpfre3ozvia2n73cduw,Bruno Major,48,0.477,0.881,0.167,0.00157,-16.664,0.222,85.513
189,yojam4kpfre3ozvia2n73cduw,Jalen Tyree,28,0.753,0.542,0.627,0.0,-8.33,0.147,86.021
190,yojam4kpfre3ozvia2n73cduw,afternoon,44,0.606,0.844,0.685,2.82e-05,-6.224,0.264,84.645
191,yojam4kpfre3ozvia2n73cduw,Tori Kelly,63,0.417,0.346,0.349,0.0,-11.984,0.0285,145.505
192,yojam4kpfre3ozvia2n73cduw,AJ Vibes,0,0.481,0.916,0.53,0.00277,-10.579,0.051,104.502
193,yojam4kpfre3ozvia2n73cduw,Peach Tree Rascals,60,0.689,0.83,0.296,0.0,-11.051,0.0402,109.079
194,yojam4kpfre3ozvia2n73cduw,NIKI,71,0.606,0.908,0.196,0.0,-11.652,0.0553,100.873
195,yojam4kpfre3ozvia2n73cduw,Kuzu Mellow,66,0.824,0.754,0.448,3.4e-05,-14.694,0.0953,129.989
196,yojam4kpfre3ozvia2n73cduw,Mac Ayres,69,0.722,0.373,0.282,0.00557,-7.484,0.106,91.367
197,yojam4kpfre3ozvia2n73cduw,Powfu,64,0.788,0.844,0.537,0.0,-4.966,0.107,85.03
198,yojam4kpfre3ozvia2n73cduw,FINNEAS,71,0.737,0.802,0.408,0.0,-7.941,0.104,127.918
199,yojam4kpfre3ozvia2n73cduw,Kota the Friend,47,0.64,0.601,0.638,0.0,-7.021,0.289,79.981
200,yojam4kpfre3ozvia2n73cduw,Pink Sweat$,84,0.813,0.777,0.415,0.0,-5.926,0.0349,91.921
201,yojam4kpfre3ozvia2n73cduw,Forrest.,51,0.508,0.832,0.587,0.00209,-8.774,0.419,139.8
202,yojam4kpfre3ozvia2n73cduw,Rook1e,49,0.601,0.478,0.565,0.0,-6.46,0.174,75.377
203,yojam4kpfre3ozvia2n73cduw,Awon,52,0.649,0.744,0.648,0.0,-7.275,0.343,93.294
204,yojam4kpfre3ozvia2n73cduw,Guru,0,0.737,0.0786,0.577,0.0,-8.714,0.301,96.058
205,yojam4kpfre3ozvia2n73cduw,Kenji,0,0.744,0.488,0.824,0.0,-7.801,0.414,90.696
206,yojam4kpfre3ozvia2n73cduw,Souls Of Mischief,37,0.817,0.0487,0.688,0.00848,-5.408,0.243,92.988
207,yojam4kpfre3ozvia2n73cduw,Grand Puba,0,0.702,0.0895,0.619,0.0,-8.332,0.222,168.926
208,yojam4kpfre3ozvia2n73cduw,O.G.C.,36,0.868,0.337,0.51,0.0,-13.14,0.307,89.866
209,yojam4kpfre3ozvia2n73cduw,Heltah Skeltah,33,0.753,0.0442,0.553,2.22e-06,-9.683,0.433,90.123
210,yojam4kpfre3ozvia2n73cduw,SmooVth,20,0.628,0.374,0.696,3.16e-06,-3.28,0.333,171.519
211,yojam4kpfre3ozvia2n73cduw,Chinch 33,20,0.449,0.21,0.67,0.0,-7.288,0.364,86.272
212,yojam4kpfre3ozvia2n73cduw,Various Artists,19,0.547,0.429,0.717,4.05e-06,-9.608,0.589,177.603
213,yojam4kpfre3ozvia2n73cduw,Cali Agents,40,0.771,0.00178,0.844,7.41e-06,-6.653,0.271,93.509
214,yojam4kpfre3ozvia2n73cduw,Ill Conscious,21,0.717,0.446,0.757,0.0,-7.567,0.287,89.924
215,yojam4kpfre3ozvia2n73cduw,People Under The Stairs,57,0.749,0.0364,0.839,0.0,-9.173,0.231,87.587
216,yojam4kpfre3ozvia2n73cduw,The Doppelgangaz,23,0.773,0.0234,0.657,0.0,-8.135,0.207,88.019
217,yojam4kpfre3ozvia2n73cduw,The Doppelgangaz,33,0.776,0.0726,0.453,2.37e-06,-11.614,0.355,86.041
218,yojam4kpfre3ozvia2n73cduw,J. Rawls,0,0.652,0.0125,0.742,0.0016,-8.137,0.104,94.033
219,yojam4kpfre3ozvia2n73cduw,Psymun,35,0.696,0.811,0.684,0.0,-10.238,0.512,80.837
220,yojam4kpfre3ozvia2n73cduw,People Under The Stairs,24,0.806,0.207,0.742,0.0,-10.433,0.231,88.303
221,yojam4kpfre3ozvia2n73cduw,Kev Brown,0,0.645,0.00706,0.236,0.849,-8.104,0.259,184.999
222,yojam4kpfre3ozvia2n73cduw,Illa J,38,0.723,0.644,0.68,0.0,-4.942,0.269,89.945
223,yojam4kpfre3ozvia2n73cduw,Elzhi,0,0.51,0.257,0.645,0.0,-8.915,0.452,94.581
224,yojam4kpfre3ozvia2n73cduw,Tom Misch,52,0.847,0.53,0.552,0.000235,-8.85,0.433,91.874
225,yojam4kpfre3ozvia2n73cduw,People Under The Stairs,28,0.771,0.224,0.864,0.0,-4.895,0.339,85.405
